antiguedad_meses,cargo_mensual,reclamaciones_3m,uso_datos_gb,contrato_anual,churn,gasto_total_estimado,ratio_reclamaciones_mes,costo_por_gb,cargo_mensual_norm,uso_datos_gb_norm,gasto_total_estimado_norm
27,92.5420160168358,0,23.24851659272302,0,1,2498.6344324545666,0.0,3.816399063545506,0.6593462324135454,0.10171957357975375,0.2758913738413855
19,26.59585492574036,0,3.7785873431105905,0,0,505.3212435890668,0.0,5.565631224484004,0.05957838452282485,0.01645878182561179,0.05400880505507632
63,72.25758990383659,0,4.9013610349078585,1,0,4552.228163941705,0.0,12.24422459097434,0.4748632178725427,0.021375521516654148,0.5044839778190708
34,100.23793412767334,2,13.80769521747289,0,1,3408.0897603408935,0.05714285714285714,6.769313701797014,0.7293391503713355,0.06037726077811496,0.3771259843757511
41,108.74789393893957,3,26.56263315315577,0,1,4458.663651496522,0.07142857142857142,3.945482760470167,0.8067356234516897,0.11623242559300052,0.49406898910352853
59,127.43166208746761,0,134.7400074219398,0,1,7518.468063160589,0.0,0.9387922139369996,0.9766609568983543,0.5899521018072461,0.8346663757239985
38,60.02315645955814,0,2.746949690017608,1,0,2280.8799454632094,0.0,16.019205333732696,0.3635933623475036,0.011941136076701664,0.2516523705536551
56,72.60365682278378,0,45.21915153885308,0,0,4065.8047820758916,0.0,1.5708565476748564,0.47801063097087926,0.1979312088061919,0.4503385128269195
56,34.20223535950061,2,8.21099887851841,1,0,1915.3251801320343,0.03508771929824561,3.713195041122624,0.12875697426200042,0.03586876077541128,0.21096120831340434
25,94.37998850485567,0,30.171070809618573,1,1,2359.499712621392,0.0,3.0278070676908695,0.6760622441628765,0.13203413948939816,0.26040380810590824
66,103.05780018632299,1,83.12796959288539,0,1,6801.814812297318,0.014925373134328358,1.2250123316305315,0.7549852982191252,0.3639377617994363,0.7548932296279229
14,127.25856249557965,1,6.544930788370386,1,1,1781.6198749381151,0.06666666666666667,16.866763402486555,0.9750866488873998,0.028572879898743006,0.19607800945509085
5,116.36745980225861,1,7.285469582455654,0,1,581.837299011293,0.16666666666666666,14.044763382954756,0.8760341321759758,0.03181577426671429,0.06252607119534702
44,66.5397456862096,0,101.66502647559817,1,0,2927.748810193222,0.0,0.6481247604024631,0.4228605074153967,0.44511341099411017,0.32365757584498644
72,115.42076019811572,1,4.423984650056291,0,1,8310.294734264331,0.0136986301369863,21.27969890123451,0.8674240785385633,0.019285041987151762,0.9228073346056312
9,59.05225695572515,1,16.544451911183874,1,1,531.4703126015263,0.1,3.3658650184496066,0.3547632152047807,0.072361795470191,0.05691954815167782
48,74.84849561159979,2,25.122128529506327,1,0,3592.72778935679,0.04081632653061224,2.865329122282453,0.49842701468379846,0.1099243099772081,0.397678680461109
19,54.87730409125416,1,5.956867168243678,0,1,1042.668777733829,0.05,7.888220770083845,0.31679280945045585,0.0259976897575252,0.11382281314624228
17,89.9530385031421,0,100.03219020772582,0,1,1529.2016545534157,0.0,0.8903403788257526,0.6357999721622385,0.4379630556323183,0.16798046639949982
32,56.61156011459135,0,17.550671999554126,0,1,1811.5699236669232,0.0,3.051725571771849,0.33256553959272506,0.07676813512933887,0.19941185271883072
29,114.85980779282558,1,59.25211425673895,0,1,3330.9344259919417,0.03333333333333333,1.9063199559006179,0.8623223226315705,0.2593829735580911,0.3685375578923767
19,71.90232756271465,1,14.919292584535793,0,1,1366.1442236915782,0.05,4.516678563503601,0.47163217415072545,0.06524505821140503,0.1498299811564296
25,85.25104125144168,1,3.598633713888825,0,1,2131.276031286042,0.038461538461538464,18.538341289058508,0.5930361975045316,0.01567074666072877,0.23499944267280898
36,89.8539502148891,0,2.432873295623708,0,1,3234.7422077360075,0.0,26.17456063101327,0.6348987829434365,0.010565763741548308,0.35783007017639584
63,109.11827284149692,0,1.4433085133184362,0,1,6874.451189014306,0.0,44.66004691863304,0.8101041494373659,0.006232359354213818,0.7629786353450587
60,89.91299037653796,0,10.937224392469915,1,0,5394.779422592278,0.0,7.5321521503152535,0.6354357420340854,0.04780717836490894,0.5982712655608075
66,31.087928504000267,0,29.666872289368808,1,0,2051.8032812640176,0.0,1.0137300018945012,0.10043294312067938,0.12982620311291557,0.226153056654847
35,54.63386890199423,1,27.631794924708746,1,0,1912.185411569798,0.027777777777777776,1.908153821500242,0.3145788124997976,0.12091439325642603,0.2106117098412751
58,72.12652300773286,2,47.26685376843,0,1,4183.3383344485055,0.03389830508474576,1.4943282475749184,0.4736711892706462,0.20689830422457536,0.46342157807962997
5,76.70432018040118,0,10.818586874715272,1,1,383.5216009020059,0.0,6.490143110468027,0.5153053877274575,0.047287652661151786,0.04045086656973415
30,96.15709525491965,1,1.2881454751997274,0,1,2884.7128576475898,0.03225806451612903,42.024030507293816,0.6922246935507282,0.005552884698123706,0.31886709547575487
21,34.957965854163,0,17.157269449910416,1,0,734.1172829374229,0.0,1.9252876072913856,0.13563020000963613,0.07504538552759656,0.07947688163346903
39,80.90957133210588,0,3.8281763571985614,0,1,3155.4732819521296,0.0,16.757791212716143,0.5535513506670419,0.01667593713980133,0.3490063725376577
31,77.35847961134797,0,56.982921172131526,1,1,2398.1128679517874,0.0,1.3341597499321742,0.5212548438835847,0.24944594725685257,0.2647019716566793
69,123.73645859950219,2,12.264958547961903,0,1,8537.815643365651,0.02857142857142857,9.328069752506968,0.9430537808804228,0.05362146068124131,0.9481334720365133
39,81.43907183215728,2,21.699565118841733,0,1,3176.123801454134,0.05,3.5876930419499065,0.5583670574514625,0.09493655822521709,0.35130505311603905
37,30.779573961584635,0,8.300501552101656,0,0,1138.8442365786316,0.0,3.309453128861562,0.09762851694587174,0.03626070204628015,0.12452843531434335
45,76.70432018040118,0,53.52217987481354,0,1,3451.694408118053,0.0,1.4068461744654979,0.5153053877274575,0.2342910106732252,0.3819797681734317
5,110.48213285504839,1,17.78341915901171,0,1,552.410664275242,0.16666666666666666,5.881896789916571,0.8225081980069563,0.07778735850911958,0.059250490949130125
5,104.75136856181221,0,17.97229964250637,0,1,523.756842809061,0.0,5.521279472474842,0.7703879819086251,0.07861448527281753,0.05606093521449965
36,59.84938124515592,2,3.392284611850812,1,1,2154.577724825613,0.05405405405405406,13.626025299835183,0.3620129096777144,0.014767123047516751,0.2375932345809306
28,33.68222031070085,2,31.93077522427032,1,1,943.1021686996238,0.06896551724137931,1.022818930963906,0.12402753586059609,0.13974006331289912,0.10273971034972419
34,114.2739338773827,1,3.0337320978189046,0,1,3885.313751831012,0.02857142857142857,28.329579433193448,0.8569939103087504,0.01319698528071377,0.43024743348358024
68,98.39709310333487,0,2.2057302985223077,0,1,6691.002331026771,0.0,30.694127060124597,0.7125970498273583,0.009571081556215782,0.742558309989987
28,84.77895388774266,0,5.034051109901086,1,1,2373.8107088567945,0.0,14.050088795010621,0.5887426523237737,0.021956584791553532,0.2619968144755744
56,79.80006985035693,0,5.369022966023549,1,1,4468.803911619988,0.0,12.529405259811695,0.5434606447801456,0.02342346046953907,0.4951977364458549
18,53.972694652818156,1,26.750129649970777,0,1,971.5085037507268,0.05263157894736842,1.9449528825129287,0.3085655579001657,0.11705349173888258,0.1059017175175645
10,53.345928418364565,0,8.632555082311917,0,1,533.4592841836457,0.0,5.538087035320744,0.30286523767910645,0.037714798079579726,0.057140947441236926
56,40.143514522170236,2,13.763866622778206,0,1,2248.0368132415333,0.03508771929824561,2.7190380100180143,0.18279178323579368,0.06018533092376202,0.24799648818402026
63,47.60307868743922,2,8.167271361719049,1,0,2998.993957308671,0.03125,5.1927205827266665,0.25063510681343004,0.03567727355139735,0.3315881189948722
33,65.6609833851968,2,17.670074618677024,1,1,2166.8124517114943,0.058823529411764705,3.516910602998414,0.41486833068568696,0.07729101128946356,0.23895512424533566
32,72.97122591940145,1,19.03656292619119,1,0,2335.0792294208463,0.030303030303030304,3.641903363775813,0.4813536023035848,0.08327500196183617,0.2576854798603484
58,88.30470502437028,2,2.737243999739015,0,1,5121.6728914134765,0.03389830508474576,23.628295350942274,0.6208086912929311,0.011898633876151048,0.5678708352477164
59,71.14649012927399,2,66.33171016491283,1,1,4197.642917627165,0.03333333333333333,1.0566565137736403,0.46475797581515077,0.29038524093624835,0.46501387058982246
41,61.941308052102045,1,6.881583690899097,0,1,2539.593630136184,0.023809523809523808,7.858992618910585,0.38103858787016953,0.030047117049168154,0.2804506834610625
71,64.1672265578169,0,9.24484803302822,0,0,4555.873085605,0.0,6.2633653862848035,0.4012828951909333,0.04039609091296745,0.5048897066258606
47,30.567096978379304,0,12.116506510616702,1,0,1436.6535579838273,0.0,2.330429749235273,0.09569607901719021,0.052971374177109856,0.1576786184421143
68,68.96899826018426,1,15.152407271648457,1,0,4689.89188169253,0.014492753623188406,4.269889750813937,0.4449540995846687,0.06626589103200403,0.5198078012372118
15,84.00462332109085,0,51.79853011490213,0,1,1260.0693498163628,0.0,1.5910409463725004,0.58170026244341,0.22674297383380992,0.13802242094432252
68,128.9039251502654,0,14.013599376516714,1,1,8765.466910218047,0.0,8.585810898343833,0.9900509106741847,0.061278935940899476,0.9734741200384542
54,76.70432018040118,0,22.995997824031893,0,0,4142.033289741664,0.0,3.196546388397407,0.5153053877274575,0.10061376832102047,0.4588237710342637
55,98.96548579800204,1,17.658052406988624,1,1,5443.101718890112,0.017857142857142856,5.304170212370782,0.7177664737573793,0.07723836480708308,0.6036501870931127
30,53.69749304442493,1,27.390056892179103,1,1,1610.9247913327479,0.03225806451612903,1.8914190009678185,0.30606265138261934,0.11985579793302617,0.17707735073215883
18,63.11610718809014,1,15.908578906952595,1,1,1136.0899293856226,0.05263157894736842,3.7327860333749037,0.3917231635579361,0.06957724319469043,0.12422184387721988
26,22.440599092311974,0,16.437645634145245,1,0,583.4555764001113,0.0,1.2869053290296413,0.021787119536101934,0.07189407996758809,0.06270620723520545
69,51.43391114246022,1,19.40301144632092,0,0,3548.939868829755,0.014285714285714285,2.52089801928405,0.28547580260471406,0.08487971713890935,0.392804495941275
6,108.21053571980195,1,22.574756281682866,1,1,649.2632143188117,0.14285714285714285,4.590101989893294,0.8018484522000779,0.09876910895118074,0.07003148247480345
46,44.940847497966395,2,14.164875879408651,0,1,2067.2789849064543,0.0425531914893617,2.9634827119810785,0.22642261825185897,0.061941391065672,0.22787571062470002
34,121.5509965466082,1,7.257048117792607,1,1,4132.733882584679,0.02857142857142857,14.720877826142905,0.9231774173374349,0.03169131379493152,0.4577886219369179
3,35.897668414741474,1,16.229922088105138,1,1,107.69300524422442,0.25,2.0834492594440586,0.1441766168607552,0.07098443752491151,0.009747433867268666
69,124.61606100485515,2,37.56133651199218,0,1,8598.508209335007,0.02857142857142857,3.2316323104128104,0.9510535982000284,0.16439686135549825,0.9548893709683703
34,60.284823512203346,0,37.977419449729794,0,1,2049.6839994149136,0.0,1.546660203863785,0.3659731746433571,0.16621893067337234,0.22591715207984692
31,115.00451743660142,1,18.639375197664133,0,1,3565.140040534644,0.03125,5.855813450230322,0.8636384294402227,0.0815356766784677,0.39460779295086623
42,80.60913633914323,1,29.66889296118589,1,0,3385.583726244016,0.023255813953488372,2.628367983192644,0.5508189512949031,0.12983505183942046,0.3746207600655414
2,100.43401227944877,2,22.568364474144396,1,1,200.86802455889753,0.6666666666666666,4.261390831325169,0.7311224440333621,0.09874111857872056,0.020119066758545658
20,120.38137533281909,2,11.623367164885071,1,1,2407.6275066563817,0.09523809523809523,9.536391816890886,0.9125399338716028,0.05081186704571977,0.26576107892022505
61,116.18907814761245,0,7.643905952041699,0,1,7087.533767004359,0.0,13.441733261821119,0.8744117848044203,0.033385403425227785,0.7866975923218855
22,120.18115492241263,0,39.75055919289511,0,1,2643.985408293078,0.0,2.9491903253039604,0.9107189671516841,0.17398368916092669,0.2920708924814048
13,63.01322594457796,0,12.202730696371006,1,0,819.1719372795135,0.0,4.772741896636444,0.39078747812926673,0.053348958617788524,0.08894460868111667
71,26.667737041206326,2,8.706975651835053,1,0,1893.4093299256492,0.027777777777777776,2.747275567356031,0.06023213875175262,0.038040693289520616,0.2085216794084176
1,77.88954846004685,1,11.135236922189625,1,1,77.88954846004685,0.5,6.418461292471646,0.5260848145019796,0.04867429528375851,0.006429908258686902
67,88.26751278769554,0,91.54387050141064,0,0,5913.923356775601,0.0,0.9537910215928356,0.620470434942909,0.40079184409146873,0.6560589681305107
1,104.28630559611068,0,88.34007736912375,0,1,104.28630559611068,0.0,1.167295895270317,0.7661583222975497,0.3867621095416783,0.009368222374950639
38,91.00347467764826,4,9.63427732852983,0,1,3458.1320377506336,0.10256410256410256,8.557560788216657,0.6453534902640707,0.0421014412324806,0.38269636294025045
59,69.60348485454739,2,48.90255710753583,0,1,4106.605606418296,0.03333333333333333,1.3947879405169101,0.4507246350172167,0.2140612147816249,0.45488019336375685
67,72.37492396291438,0,0.22842891183681704,1,0,4849.119905515264,0.0,58.9166562798455,0.475930348922069,0.0009122785578061368,0.5375320219697621
6,87.79719134145972,1,6.679942369807527,1,1,526.7831480487583,0.14285714285714285,11.432011740950092,0.6161929504470935,0.0291641092854414,0.056397803692702864
29,48.14785497296566,0,7.044267876789381,0,0,1396.2877942160042,0.0,5.98536196337887,0.2555897439742004,0.03075952757295882,0.15318536599896787
38,74.30060052941637,1,121.59714327172544,1,1,2823.422820117822,0.02564102564102564,0.6060549091648557,0.49344401265799254,0.532398168816621,0.3120446899229906
41,126.56291344505742,0,71.0902858390973,0,1,5189.079451247354,0.0,1.7556167515765007,0.9687598524974993,0.31122352567788625,0.5753740920026177
47,106.17090300154534,0,14.485739656161318,1,1,4990.032441072631,0.0,6.856043389525994,0.7832983788421088,0.06334648603548045,0.5532174825076798
17,37.44813117850671,0,17.936572495848278,0,0,636.6182300346142,0.0,1.9775559271202312,0.15827778210938317,0.07845803247978819,0.06862392564383844
70,125.9812154184508,1,8.378111167760256,1,1,8818.685079291556,0.014084507042253521,13.433538285571261,0.9634694190929195,0.03660056241217843,0.9793980180621537
62,112.73266129525018,0,5.289307336535368,1,1,6989.425000305511,0.0,17.924495538701397,0.8429763280218655,0.023074377655821224,0.7757767669858595
5,86.0597217567669,1,19.509097772274853,1,1,430.29860878383454,0.16666666666666666,4.196172972226327,0.6003909935727987,0.08534427990280848,0.04565777671658609
19,22.631818540461104,1,26.366196811085473,0,1,430.00455226876096,0.05,0.8269990417993862,0.02352622420866704,0.11537221095947614,0.04562504427127979
47,83.35070654929511,1,3.4579855422393835,1,0,3917.48320781687,0.020833333333333332,18.696944115127277,0.5757530132263129,0.015054834074716548,0.4338283266269517
59,23.29643983085777,0,0.8625398667345541,1,0,1374.4899500206086,0.0,12.507887883066687,0.02957082899548591,0.00368911464084595,0.15075897275023264
65,72.58946431406017,0,22.685070584322546,0,1,4718.315180413911,0.0,3.0647772002886944,0.47788155279145994,0.09925218645312145,0.5229716966897222
45,87.86811114430003,2,26.298769057389425,0,1,3954.0650014935013,0.043478260869565216,3.2187572618962195,0.6168379526249096,0.11507693799815077,0.43790037230302603
39,66.00056366057122,3,1.5395326926017703,0,1,2574.0219827622773,0.075,25.98925536688136,0.41795674898900725,0.006653734779178595,0.2842830221835621
56,59.387975529497155,2,44.91172840487446,0,1,3325.7266296518405,0.03508771929824561,1.2935251534375238,0.3578165120632595,0.1965849717721216,0.3679578601127642
70,85.94274390930624,0,31.960199138476796,1,0,6015.992073651437,0.0,2.607470408422962,0.5993271022004798,0.13986891361274292,0.6674205891841609
59,70.92193405126002,1,19.050772592111308,0,1,4184.394109024342,0.016666666666666666,3.5371172719381025,0.46271568080642134,0.08333722752780401,0.463539099990514
64,126.00013963181698,3,30.55274990751257,0,1,8064.008936436287,0.046153846153846156,3.99331722278244,0.9636415312300913,0.1337055509087846,0.8953924126641504
2,45.58192978396765,1,9.264759811473446,1,1,91.1638595679353,0.3333333333333333,4.440623124275972,0.23225314025092883,0.040483286607091856,0.00790751762982806
48,97.01099879198705,1,15.728684959418251,0,1,4656.527942015378,0.02040816326530612,5.799080981399547,0.6999907845294848,0.06878946938196012,0.5160939459927125
11,112.3179600672239,1,39.81543212082669,0,1,1235.4975607394629,0.08333333333333333,2.7518503230524898,0.8392046988787013,0.17426777428152188,0.13528725031959948
65,31.33859015857094,0,12.44937314927035,0,0,2037.0083603071112,0.0,2.3301153005983113,0.10271266340497173,0.05442903089462026,0.22450618295469496
18,75.52504413216292,4,38.933707930137,1,1,1359.4507943789326,0.21052631578947367,1.8912604926217234,0.5045800953705011,0.17040661476505986,0.14908491244461083
8,86.3586438693852,3,4.936941076719855,1,1,690.8691509550816,0.3333333333333333,14.545982982384277,0.603109633584677,0.02153133012266625,0.07466278283903281
26,28.208862115438635,1,13.623833987757411,1,0,733.4304150014045,0.037037037037037035,1.9289648760409999,0.07424837948221644,0.059572113834977306,0.07940042399353968
57,37.42366391137923,1,107.38075517594028,1,0,2133.148842948616,0.017241379310344827,0.3452980545358573,0.15805525694785713,0.47014316576082266,0.235207911800925
71,40.22270816004628,1,0.08894850126477852,1,0,2855.812279363286,0.013888888888888888,36.937199613506884,0.18351203437656807,0.00030147971580204855,0.3156500723882887
28,45.5014516688222,0,0.14072845656688432,0,0,1274.0406467270216,0.0,39.88806574157231,0.23152120703261134,0.0005282293834280623,0.1395776142100519
55,109.30155450490963,1,30.7913771799514,1,1,6011.58549777003,0.017857142857142856,3.4380880666547053,0.8117710614608122,0.13475052389874403,0.6669300780183391
21,89.86536599057204,3,38.28124586065966,0,1,1887.172685802013,0.13636363636363635,2.2877422551552167,0.6350026072616392,0.16754941729299963,0.20782745703208041
19,111.46823242973309,2,47.58399272636957,1,1,2117.8964161649287,0.1,2.294340711302476,0.8314765869158666,0.20828708783561747,0.2335101115486145
53,42.10713953441379,0,10.263517467378277,1,0,2231.678395323931,0.0,3.7383650051030415,0.20065058090001028,0.04485694751881047,0.24617557624247866
9,124.42022082557763,0,19.728430619764442,0,1,1119.7819874301986,0.0,6.0023946389334295,0.949272468852809,0.08630476065211706,0.12240655058919074
35,43.48329406494964,2,28.014398465064243,0,1,1521.9152922732374,0.05555555555555555,1.4986798405387296,0.21316644577354574,0.12258985290296259,0.16716939627320734
70,42.971105393351095,1,0.6456442689922676,1,0,3007.9773775345766,0.014084507042253521,26.112025668624625,0.20850818679082314,0.0027393068549823544,0.3325880944966374
21,103.79200368212321,2,20.846649249113756,1,1,2179.6320773245875,0.09090909090909091,4.750934685617003,0.7616627399883534,0.09120155326344366,0.24038212100520298
2,21.715022165128637,0,162.62873933842164,1,0,43.430044330257275,0.0,0.13270909653723487,0.015188134774960588,0.7120796829470484,0.0025941019548256098
10,106.20923333029964,0,8.29831598527912,1,1,1062.0923333029964,0.0,11.422416005053782,0.7836469859240912,0.03625113122784871,0.11598491613573957
27,25.96049184827271,0,105.78920172414095,0,1,700.9332799033632,0.0,0.24310034562608812,0.05379987764240765,0.463173592031008,0.07578305575756616
27,35.74045720154577,1,22.54005873988857,1,0,964.9923444417359,0.03571428571428571,1.5182824136706023,0.1427468106454635,0.09861716490211014,0.10517638134150546
8,33.06241316814055,1,7.792864507408109,1,1,264.4993053451244,0.1111111111111111,3.760141321441382,0.1183905072625678,0.0340377080230653,0.027202084176418975
47,107.63548743318074,0,1.5557844318533431,1,1,5058.867909359495,0.0,42.11446242949691,0.7966184969215041,0.006724902791049955,0.5608797959927929
17,119.9568554154875,2,4.657657119469478,0,1,2039.2665420632875,0.1111111111111111,21.2025672256957,0.9086790056084245,0.020308317392927076,0.22475754895761194
11,83.86841427865279,0,77.34247399377895,1,1,922.5525570651807,0.0,1.0705356877715229,0.5804614669942939,0.33860249071827725,0.1004522621742539
36,55.38808617299801,1,64.69539103043024,1,0,1993.9711022279282,0.02702702702702703,0.8431045969015106,0.3214382757647948,0.2832196337488871,0.21971555726201925
20,53.96224768386438,1,1.2628648627823225,1,0,1079.2449536772876,0.047619047619047616,23.846871535012788,0.30847054469571655,0.005442178336374577,0.11789423349305372
18,23.49702247970154,0,8.196386153114554,0,1,422.9464046346277,0.0,2.555027821634454,0.03139509020540021,0.035804770171149414,0.044839377504671055
19,108.7468995975894,2,3.63229580455571,0,1,2066.1910923541986,0.1,23.475810739599233,0.8067265801053933,0.015818156364460257,0.22775461355104076
60,67.01587380543516,1,43.87431237397982,1,0,4020.95242832611,0.01639344262295082,1.4934128293026288,0.4271908025025315,0.1920420219216861,0.44534584257233795
53,118.15896390871437,3,8.965467676280783,1,1,6262.4250871618615,0.05555555555555555,11.856840817410843,0.8923275227939998,0.03917265604006901,0.6948518982112011
27,49.15386463053109,3,21.620424782018652,1,1,1327.1543450243394,0.10714285714285714,2.1729859233061046,0.2647392113168381,0.09458999467633518,0.1454898832311872
19,81.02875740239605,0,38.74508030132191,0,1,1539.546390645525,0.0,2.038711628913253,0.5546353254078572,0.1695805952776084,0.16913197466742036
41,111.8383234299579,1,17.543322074960386,1,1,4585.371260628273,0.023809523809523808,6.031191335503825,0.8348424944843441,0.07673594906527252,0.5081732502682911
24,61.87758031698219,0,79.91522521585622,0,1,1485.0619276075727,0.0,0.7647211034995254,0.3804589961864173,0.3498688288424957,0.16306712109331434
22,113.30242363440588,1,13.288901780384196,0,1,2492.6533199569294,0.043478260869565216,7.929400409900462,0.8481582086091607,0.058105411782879646,0.2752255955720253
30,83.62986914003596,0,22.147540039867273,0,1,2508.896074201079,0.0,3.61290525887413,0.5782919441282793,0.09689828576736505,0.2770336325909887
6,78.50800894348808,1,24.12613923812728,0,1,471.0480536609285,0.14285714285714285,3.124555197256779,0.5317095954903165,0.10556277201407889,0.05019373802785989
27,34.447674320447845,0,16.88567109999308,1,0,930.0872066520918,0.0,1.92599283123691,0.1309891951367305,0.07385602885063115,0.10129097001735007
27,39.67835483262168,1,22.68438080346396,0,1,1071.3155804807852,0.03571428571428571,1.6752962706467935,0.17856124393964465,0.0992491658328929,0.11701158760301843
68,82.26152756227478,1,59.16911740006401,0,1,5593.783874234685,0.014492753623188406,1.3671719167046859,0.5658471365808081,0.2590195219182578,0.6204231377186691
8,38.53986594723161,1,20.762801771330107,0,1,308.3189275778529,0.1111111111111111,1.7709055273390066,0.168206903105541,0.09083437666763944,0.03207979752249743
29,118.86959283169301,1,7.9234414835395786,1,1,3447.2181921190972,0.03333333333333333,13.32104805651083,0.8987905582873784,0.03460951782407176,0.38148150512583906
12,44.36393005400214,1,19.767726914418652,0,1,532.3671606480257,0.07692307692307693,2.1361957539609726,0.22117566334118446,0.08647684310564158,0.05701937940222081
58,49.79788189344123,0,7.1023396418166005,0,0,2888.277149819591,0.0,6.146111382005235,0.2705964263751418,0.03101382971249432,0.3192638491356645
26,20.72492531376559,1,2.245630284952554,0,1,538.8480581579053,0.037037037037037035,6.385485558799115,0.006183391391564791,0.009745807637158784,0.05774079046575333
12,97.297863876664,1,0.15750093423531783,1,1,1167.574366519968,0.07692307692307693,84.05856185415702,0.7025997681552946,0.0006016777615580327,0.12772648520863836
27,126.13154622806842,0,16.885832498185437,0,1,3405.551748157847,0.0,7.052036646371635,0.9648366493405071,0.07385673562965904,0.37684346948249153
26,33.68621691052451,1,5.3091500201845845,1,0,875.8416396736372,0.037037037037037035,5.339263894938888,0.12406388417921624,0.023161270776837203,0.09525270878791442
52,116.44257380335377,0,21.122265725074012,0,1,6055.013837774396,0.0,5.2635916795527145,0.8767172797927275,0.09240850572123575,0.6717642363894972
51,119.08838908763643,1,3.2103258177852636,1,1,6073.507843469458,0.019230769230769232,28.28483928359727,0.900780468805027,0.013970307062735176,0.6738228679751862
31,83.68538055601437,0,32.68290621616693,0,1,2594.246797236445,0.0,2.4845059395690607,0.5787968099452409,0.14303372108893903,0.2865343160664411
1,105.07495202612057,1,31.99625108017142,0,1,105.07495202612057,0.5,3.1844512205589233,0.7733309122443752,0.14002678871612673,0.009456009330223003
41,113.346652876806,0,6.721314231156633,1,1,4647.212767949046,0.0,14.67970988920975,0.8485604651937634,0.029345280855699547,0.515057041826285
5,39.05691799354496,0,40.30576593510009,1,0,195.2845899677248,0.0,0.9455560769629949,0.17290939356039062,0.17641499570656174,0.019497555389103083
26,33.190683631675356,1,3.1020985444272213,0,0,862.9577744235593,0.037037037037037035,8.09114731696671,0.11955710283976814,0.01349636887335617,0.09381856129240168
27,45.205895341813864,1,71.83415824323713,0,1,1220.5591742289744,0.03571428571428571,0.6206688788911948,0.22883317820352747,0.3144810182618555,0.13362440697366426
58,108.6891184938297,2,27.429985948040564,0,1,6303.968872642123,0.03389830508474576,3.823045100777502,0.8062010719078375,0.12003065131195209,0.6994762803158086
21,66.99952178077517,1,17.667309670262203,1,1,1406.9899573962784,0.045454545454545456,3.589136461774574,0.42704208393458587,0.07727890330036997,0.1543766607093395
44,125.37782891450408,0,4.727116928856659,0,1,5516.62447223818,0.0,21.891962478149377,0.9579817330937522,0.020612488931894567,0.6118342584514105
2,46.081687775477846,0,46.808831432494834,0,1,92.16337555095569,0.0,0.9638739620846897,0.2367983445520588,0.20489257803511365,0.008018777202630948
24,125.83970325660077,2,5.1834417094318255,0,1,3020.1528781584184,0.08,20.351077792914737,0.9621823927769234,0.02261078135453644,0.3339433914814604
12,68.39934544335017,2,34.37337617162786,0,1,820.792145320202,0.15384615384615385,1.9336391615966715,0.43977321508214984,0.1504364602048019,0.0891249596284963
72,75.90762262641405,1,57.78034141359243,0,1,5465.348829101812,0.0136986301369863,1.2913777089573197,0.5080595743325791,0.2529379312428287,0.6061265896922714
24,81.08698159272559,2,2.7006461606935055,0,1,1946.0875582254143,0.08,21.911573836480976,0.5551648633938651,0.011738368232988893,0.21438547476157835
55,91.60651017807689,0,15.399074513705969,0,1,5038.358059794229,0.0,5.586078049801791,0.6508379839527052,0.0673460718630696,0.5585967738704379
1,51.48812532809127,3,11.595710524736663,0,1,51.48812532809127,1.5,4.0877507645935465,0.28596887035730345,0.050690755817934516,0.0034910747543208907
36,93.43313726617522,1,8.754706997763147,0,1,3363.592941582308,0.02702702702702703,9.578261785576991,0.6674508114380576,0.038249713686726285,0.37217288994777864
47,29.34260218772907,0,0.49666612028204926,0,0,1379.1023028232664,0.0,19.605309287150437,0.08455953076039022,0.0020869164559082355,0.15127238965517217
67,120.54579554474977,1,9.44216824711988,0,1,8076.568301498234,0.014705882352941176,11.544134579329178,0.9140353045653294,0.041260176111576306,0.8967904389240658
17,117.78016432520353,2,15.993722347674701,1,1,2002.26279352846,0.1111111111111111,6.930804323828424,0.8888824123095495,0.06995009494343435,0.22063853403035746
72,48.27195798258345,1,1.159230109596978,0,0,3475.5809747460085,0.0136986301369863,22.35609709591974,0.2567184373471536,0.004988351257881035,0.3846386643230692
51,63.823744913626435,1,10.549031653854698,0,1,3255.010990594948,0.019230769230769232,5.526328685082797,0.39815899467697446,0.046107243053217915,0.3600862583318925
26,101.28159607988158,1,56.22306644488065,1,1,2633.321498076921,0.037037037037037035,1.7699435275360456,0.7388310582041007,0.246118466461573,0.2908838558404572
34,80.49700923680612,0,12.410716056044075,1,0,2736.8983140514083,0.0,6.002439310504,0.5497991765309702,0.054259747568875694,0.30241334860832786
12,104.08602400155578,0,19.094973075226747,0,1,1249.0322880186695,0.0,5.179704576458175,0.7643367991193865,0.08353078591920972,0.1367938475133108
26,102.02652574995467,0,57.45351316528829,1,1,2652.6896694988213,0.0,1.7454301756244401,0.7456060524972865,0.2515067172481202,0.2930397938294245
11,31.51821116125898,1,41.595501561207584,0,1,346.70032277384877,0.08333333333333333,0.7399422475626658,0.10434628241229141,0.18206287861490042,0.03635216305304262
1,31.216901804064427,1,5.004315983751962,1,1,31.216901804064427,0.5,5.199077111954006,0.10160593086302869,0.021826371663098833,0.0012346149199721854
64,63.39732897869139,0,4.584085730217493,1,0,4057.429054636249,0.0,11.353215556062416,0.3942808224927131,0.019986140829383513,0.4494061817059783
